torch.Tensor.log2,90.39118719,
torch.Tensor.log2_,64.58848882,
torch.Tensor.log_,65.73531389,
torch.Tensor.logaddexp,69.29999876,
torch.Tensor.logaddexp2,68.29026175,
torch.Tensor.logcumsumexp,76.30922961,
torch.Tensor.logdet,75.30558825,
torch.Tensor.logical_and,58.34203458,
torch.Tensor.logical_and_,61.61304426,
torch.Tensor.logical_not,58.93619514,
torch.Tensor.logical_not_,95.80371237,
torch.Tensor.logical_or,62.26956511,
torch.Tensor.logical_or_,61.04693341,
torch.Tensor.logical_xor,71.60549474,
torch.Tensor.logical_xor_,60.85029006,
torch.Tensor.logit,58.34472919,
torch.Tensor.logit_,67.32080364,
torch.Tensor.logsumexp,57.45437217,
torch.Tensor.long,54.88417721,
torch.Tensor.lstsq,73.41925454,
torch.Tensor.lt,58.40524292,
torch.Tensor.lt_,82.5692575,
torch.Tensor.lu,85.96453071,
torch.Tensor.masked_select,60.30285001,
torch.Tensor.matmul,68.07338166,
torch.Tensor.matrix_exp,111.6099017,
torch.Tensor.matrix_power,73.76645446,
torch.Tensor.max,58.04514432,
torch.Tensor.maximum,60.82660007,
torch.Tensor.mean,81.04081821,
torch.Tensor.median,74.53559589,
torch.Tensor.min,69.02487755,
torch.Tensor.minimum,75.47513437,
torch.Tensor.mm,76.43566632,
torch.Tensor.mode,70.81870317,
torch.Tensor.moveaxis,60.49433517,
torch.Tensor.movedim,59.57724333,
torch.Tensor.msort,72.82068133,
torch.Tensor.mul,23.58457351,
torch.Tensor.mul_,70.89146757,
torch.Tensor.multinomial,71.46811485,
torch.Tensor.multiply,75.8921535,
torch.Tensor.multiply_,63.46343207,
torch.Tensor.mv,69.79842734,
torch.Tensor.mvlgamma,55.77452803,
torch.Tensor.mvlgamma_,57.73917007,
torch.Tensor.nan_to_num,70.46482968,
torch.Tensor.nan_to_num_,63.59749293,
torch.Tensor.nanmean,71.82518864,
torch.Tensor.nanmedian,65.45247245,
torch.Tensor.nanquantile,71.88533401,
torch.Tensor.nansum,61.92777514,
torch.Tensor.narrow,73.00719309,
torch.Tensor.narrow_copy,65.93002009,
torch.Tensor.ndimension,10.10443377,
torch.Tensor.ne,58.43550301,
torch.Tensor.ne_,65.8835218,
torch.Tensor.neg,73.32647872,
torch.Tensor.neg_,59.71857858,
torch.Tensor.negative,86.81015491,
torch.Tensor.negative_,61.8502636,
torch.Tensor.nelement,55.30654907,
torch.Tensor.new_empty,69.80755353,
torch.Tensor.new_ones,65.46274519,
torch.Tensor.new_tensor,67.58963251,
torch.Tensor.new_zeros,57.66674304,
torch.Tensor.nextafter,53.77760935,
torch.Tensor.nextafter_,62.39415765,
torch.Tensor.nonzero,79.33501887,
torch.Tensor.norm,63.33498263,
torch.Tensor.normal_,65.7831471,
torch.Tensor.not_equal,67.90769815,
torch.Tensor.not_equal_,62.88520408,
torch.Tensor.numel,50.14860058,
torch.Tensor.numpy,68.40759802,
torch.Tensor.outer,800.3281155,
torch.Tensor.pinverse,86.36691284,
torch.Tensor.polygamma,71.97957087,
torch.Tensor.polygamma_,51.77601147,
torch.Tensor.positive,67.49786019,
torch.Tensor.pow,63.35192227,
torch.Tensor.pow_,65.81406116,
torch.Tensor.prod,74.79688573,
torch.Tensor.qr,76.33939815,
torch.Tensor.quantile,64.37361765,
torch.Tensor.rad2deg,81.34710693,
torch.Tensor.random_,66.44921064,
torch.Tensor.ravel,72.31497741,
torch.Tensor.reciprocal,69.95184875,
torch.Tensor.reciprocal_,10.11110926,
torch.Tensor.remainder,64.47597861,
torch.Tensor.remainder_,58.35727191,
torch.Tensor.renorm,60.93546367,
torch.Tensor.renorm_,65.39937758,
torch.Tensor.repeat,96.29791427,
torch.Tensor.repeat_interleave,53.7428298,
torch.Tensor.reshape,71.50887156,
torch.Tensor.reshape_as,79.00747418,
torch.Tensor.resize_as_,68.40788698,
torch.Tensor.resolve_conj,80.33669972,
torch.Tensor.resolve_neg,74.56063843,
torch.Tensor.roll,69.83337617,
torch.Tensor.rot90,63.80838895,
torch.Tensor.round,66.37180662,
torch.Tensor.round_,66.48555517,
torch.Tensor.rsqrt,66.8938992,
torch.Tensor.rsqrt_,71.49526024,
torch.Tensor.scatter,56.54197121,
torch.Tensor.scatter_,57.80980825,
torch.Tensor.scatter_add,58.83712578,
torch.Tensor.scatter_add_,73.00464845,
torch.Tensor.select,84.03860712,
torch.Tensor.set_,54.89485359,
torch.Tensor.sgn,66.7667985,
torch.Tensor.sgn_,51.78084826,
torch.Tensor.share_memory_,86.3517549,
torch.Tensor.short,26.23765707,
torch.Tensor.sigmoid,76.47062206,
torch.Tensor.sigmoid_,53.94399166,
torch.Tensor.sign,80.4790132,
torch.Tensor.sign_,55.3286829,
torch.Tensor.signbit,49.32730603,
torch.Tensor.sin,78.85847259,
torch.Tensor.sin_,48.79726052,
torch.Tensor.sinc,91.78557134,
torch.Tensor.sinc_,56.81430125,
torch.Tensor.sinh,74.88567615,
torch.Tensor.sinh_,56.87593913,
torch.Tensor.size,71.46450496,
torch.Tensor.slogdet,69.48288655,
torch.Tensor.smm,62.89265394,
torch.Tensor.solve,70.36042547,
torch.Tensor.sort,73.03364563,
torch.Tensor.split,66.83452702,
torch.Tensor.sqrt,64.06409693,
torch.Tensor.sqrt_,62.41994405,
torch.Tensor.square,65.07153153,
